,city,latitude,longitude,name,rank,rating,review_count
0,Saint Louis,38.599449,-90.24299,pho-grand-restaurant-saint-louis,0,4.0,500
1,Saint Louis,38.592109,-90.247962,truc-lam-saint-louis,1,4.0,122
2,Belleville,38.5340432,-89.9637519,saigon-belleville,2,4.0,55
3,Saint Louis,38.58665,-90.24529,kim-ngan-saint-louis,3,4.0,64
4,Saint Louis,38.5828599,-90.2449199,banh-mi-so-1-saint-louis-2,4,4.0,203
