,city,latitude,longitude,name,rank,rating,review_count
0,Baltimore,39.2906052,-76.6140449,pho-viet-baltimore-3,0,3.5,105
1,Baltimore,39.311599,-76.525054,pho-bac-baltimore,1,4.5,44
2,Baltimore,39.2918512617792,-76.6158219994986,mekong-delta-cafe-baltimore-3,2,4.0,148
3,Baltimore,39.301633,-76.615518,indochine-baltimore-2,3,3.5,146
4,Baltimore,39.2842580336411,-76.5742814987086,saigon-today-baltimore-2,4,3.5,140
